time,close,0050 · TWSE: close,TW50 · FTSE: close,Volume,0050 - TW50 Relative Deviation,Entry,Exit by Reversion,Exit by Time,Exit by Stop,Exit by End of Day,relative_deviation,volume_ratio,deviation_slope_1bar,deviation_slope_3bar,etf_return_5m,etf_return_15m,tw50_return_5m,tw50_return_15m,realized_vol_10bar,minutes_since_open,minutes_to_close,session_id,signal_count_today,volume_ok_num,allow_entry_num,force_exit_num,candidate_signal_v1_1_num,is_2025_high_prob_session_num
2026-05-22T11:20:00+08:00,96.2,96.2,38493.21,415000,0.4025968719267659,,,,,,0.4025968719267659,0.5112411456729289,0.041201017213409574,0.13402772896887194,0.10405827263268318,0.15616866215513345,0.06306384759657344,0.02206070357273734,0.12246575247745738,140,130,4,0,0,1,0,0,0
2026-05-22T11:25:00+08:00,96.35,96.35,38581.61,651000,0.32975736456526433,,,,,,0.32975736456526433,0.8233731739707836,-0.07283950736150158,0.0009399474678685182,0.15592515592514705,0.15592515592514705,0.22965089167674368,0.15549673158331095,0.13593151601198886,145,125,4,0,0,1,0,0,0
2026-05-22T11:30:00+08:00,96.55,96.55,38641.7,1597000,0.382207529084165,,,,,,0.382207529084165,2.2612389380530975,0.052450164518900666,0.020811674370808664,0.20757654385054786,0.46826222684703733,0.1557477772441236,0.4490634654702039,0.1530592275328548,150,120,4,0,1,1,0,0,0
2026-05-22T11:35:00+08:00,96.55,96.55,38656.19,1156000,0.34469650099721905,,,,,,0.34469650099721905,1.5209525689099401,-0.03751102808694595,-0.05790037092954686,0,0.3638253638253579,0.037498350227876204,0.4233993475732557,0.1522655880320491,155,115,4,0,1,1,0,0,0
2026-05-22T11:40:00+08:00,96.6,96.6,38712.29,687000,0.2514695489426104,,,,,,0.2514695489426104,0.8847961877777062,-0.09322695205460862,-0.07828781562265391,0.0517866390471229,0.2594706798131811,0.14512552840825374,0.3387105929482992,0.15305219737781975,160,110,4,0,0,1,0,0,0
2026-05-22T11:45:00+08:00,96.55,96.55,38711.27,534000,0.20210799671647173,,,,,,0.20210799671647173,0.6863753213367609,-0.049361552226138694,-0.18009953236769327,-0.05175983436852709,0,-0.002634822171470803,0.18003866289526524,0.15012803777284023,165,105,4,0,0,1,0,0,0
2026-05-22T11:50:00+08:00,96.55,96.55,38720.6,213000,0.17795493308285237,,,,,,0.17795493308285237,0.28176466697532904,-0.024153063633619354,-0.16674156791436667,0,0,0.024101508423778777,0.16662273234893613,0.1453916486543243,170,100,4,0,0,1,0,0,0
2026-05-22T11:55:00+08:00,96.6,96.6,38681.22,768000,0.33190209847062824,,,,,,0.33190209847062824,1.053714756122659,0.15394716538777586,0.08043254952801782,0.0517866390471229,0,-0.10170296947877198,-0.08025874986987261,0.09423063672163287,175,95,4,0,0,1,0,0,0
2026-05-22T12:00:00+08:00,96.8,96.8,38807.82,3165000,0.2121743141929831,,,,,,0.2121743141929831,4.424407632627386,-0.11972778427764513,0.010066317476511377,0.20703933747412304,0.25893319523562924,0.3272906076902397,0.24941057216671764,0.1005964853675281,180,90,4,0,1,1,0,0,0
2026-05-22T12:05:00+08:00,96.9,96.9,38854.06,826000,0.19647454483975213,,,,,,0.19647454483975213,0.963096834372996,-0.015699769353230975,0.018519611756899756,0.10330578512397574,0.3625064733298897,0.11915124322880791,0.3446744110370168,0.08424112978954215,185,85,4,0,0,1,0,0,0
2026-05-22T12:10:00+08:00,97.05,97.05,38930.33,2793000,0.15503660895474403,,,,,,0.15503660895474403,3.22238246322469,-0.041437935885008104,-0.1768654895158842,0.1547987616098983,0.4658385093167732,0.19629866222475612,0.6440076088603218,0.08684623617574576,190,80,4,0,1,1,0,0,0
2026-05-22T12:15:00+08:00,97.05,97.05,38914.01,960000,0.19728505466756163,,,,,,0.19728505466756163,1.0608907061553763,0.042248445712817606,-0.014889259525421472,0,0.2582644628099174,-0.04192104202558701,0.2736304177869366,0.08725589374929535,195,75,4,0,0,1,0,0,0
2026-05-22T12:20:00+08:00,97,97,38941.86,473000,0.07318620907566475,,,,,,0.07318620907566475,0.5150822171403681,-0.12409884559189688,-0.12328833576408738,-0.05151983513652464,0.10319917440659888,0.07156805479568552,0.2259738107163136,0.08156832042010886,200,70,4,0,0,1,0,0,0
2026-05-22T12:25:00+08:00,97,97,38887.06,724000,0.21504986257214542,,,,,,0.21504986257214542,0.7902204758786291,0.14186365349648067,0.060013253617401396,0,-0.05151983513652464,-0.14072260544309623,-0.11114727257643096,0.08156832042010885,205,65,4,0,0,1,0,0,0
2026-05-22T12:30:00+08:00,97,97,38893.86,545000,0.19744634352513024,,,,,,0.19744634352513024,0.5805901779056142,-0.01760351904701518,0.0001612888575686089,0,-0.05151983513652464,0.017486536652559774,-0.05178083677318645,0.08270704689873527,210,60,4,0,0,1,0,0,0
2026-05-22T12:35:00+08:00,97,97,38896.01,913000,0.19188052500291075,,,,,,0.19188052500291075,0.9603955188555199,-0.00556581852221949,0.118694315927246,0,0,0.00552786480951352,-0.11773962517455136,0.07821474773503537,215,55,4,0,0,1,0,0,0
2026-05-22T12:40:00+08:00,97.05,97.05,38909.47,1602000,0.20903799238424237,,,,,,0.20903799238424237,1.6506955177743432,0.017157467381331615,-0.006011870187903057,0.051546391752574396,0.051546391752574396,0.034605091884743776,0.05762842446819969,0.07666077664221242,220,50,4,0,1,1,0,0,0
2026-05-22T12:45:00+08:00,97.1,97.1,38981.16,747000,0.0754523841615582,,,,,,0.0754523841615582,0.7319223985890653,-0.13358560822268417,-0.12199395936357205,0.05151983513652464,0.10309278350514879,0.18424820487146787,0.2244570222652185,0.07666078678062276,225,45,5,0,0,1,0,0,1
2026-05-22T12:50:00+08:00,97.2,97.2,38973.36,1983000,0.19964881617601926,,,,,,0.19964881617601926,2.0137090632140136,0.12419643201446107,0.00776829117310851,0.10298661174048251,0.20618556701031218,-0.020009666207991012,0.19886358523663106,0.06014950255471361,230,40,5,0,1,1,0,0,1
2026-05-22T12:55:00+08:00,97.2,97.2,39041.11,702000,0.02426081390620083,,,,,,0.02426081390620083,0.6627956380116131,-0.17538800226981843,-0.18477717847804154,0,0.15455950540958854,0.17383669255101433,0.33832380651805183,0.05741594032258922,235,35,5,0,0,1,0,0,1
2026-05-22T13:00:00+08:00,97.2,97.2,39033.64,759000,0.043598797329901684,,,,,,0.043598797329901684,0.7075603617041111,0.019337983423700855,-0.03185358683165651,0,0.10298661174048251,-0.019133677295551186,0.1346291387942173,0.040229112106316245,240,30,6,0,0,0,0,0,0
2026-05-22T13:05:00+08:00,97.25,97.25,39026.84,1033000,0.11320439646011748,,,,,,0.11320439646011748,0.9477933755390403,0.0696055991302158,-0.08644441971590178,0.05144032921810407,0.05144032921810407,-0.017420870818101796,0.13722193826756515,0.041201293203899314,245,25,6,0,0,0,0,0,0
2026-05-22T13:10:00+08:00,97.3,97.3,39024.27,1495000,0.17185957124196571,,,,,,0.17185957124196571,1.3480613165013526,0.05865517478184823,0.14759875733576489,0.05141388174806906,0.10288065843620814,-0.006585211613340227,-0.043134019498942994,0.034153629807775046,250,20,6,0,0,0,0,0,0
2026-05-22T13:15:00+08:00,97.25,97.25,39016.66,1082000,0.13955789997459034,,,,,,0.13955789997459034,0.9801612464897183,-0.032301671267375376,0.09595910264468865,-0.05138746145940099,0.05144032921810407,-0.019500685086468773,-0.043500939189878074,0.041492286255773496,255,15,6,0,0,0,0,0,0
2026-05-22T13:20:00+08:00,97.25,97.25,39019.6,1165000,0.1319469667395734,,,,,,0.1319469667395734,1.0588983821123432,-0.007610933235016937,0.018742570279455917,0,0,0.007535242637363249,-0.018551335439912543,0.0414922862557735,260,10,7,0,0,0,1,0,0
2026-05-25T09:00:00+08:00,100,100,39983.03,7829000,0,,,,,,0,6.964682857397029,-0.1319469667395734,-0.17185957124196571,2.827763496143959,2.774922918807814,2.469092456098987,2.456830070107659,0.8407256955228847,0,270,1,0,1,1,0,0,1
2026-05-25T09:05:00+08:00,100.3,100.3,40126.09,8451000,-0.057801797412549316,,,,,,-0.057801797412549316,5.6761930348927025,-0.057801797412549316,-0.19735969738713965,0.29999999999999716,3.136246786632388,0.3578017974125465,2.8434776323754853,0.8364243574959854,5,265,2,0,1,1,0,0,0
2026-05-25T09:10:00+08:00,100.1,100.1,40069.03,3786000,-0.11509125246386348,,,,,,-0.11509125246386348,1.991845324214126,-0.057289455051314164,-0.24703821920343688,-0.1994017946161544,2.930591259640097,-0.14220174455073414,2.6894945104511585,0.8481844730241568,10,260,2,0,1,1,0,0,0
2026-05-25T09:15:00+08:00,100.2,100.2,40030.77,3686000,0.08059934427181523,,,,,,0.08059934427181523,1.7966027343845197,0.1956905967356787,0.08059934427181523,0.09990009990010842,0.20000000000000281,-0.09548521638782381,0.11940065572818759,0.8482596811671521,15,255,2,0,1,1,0,0,0
2026-05-25T09:20:00+08:00,100.2,100.2,40037.89,2874000,0.06279178941666136,,,,,,0.06279178941666136,1.3832603359484046,-0.017807554855153868,0.12059358682921067,0,-0.09970089730807011,0.017786317874981222,-0.2198071130279504,0.8482596811671521,20,250,2,0,0,1,0,0,0
2026-05-25T09:25:00+08:00,100.4,100.4,40071.85,6954000,0.17785575530419415,,,,,,0.17785575530419415,3.1897619375258017,0.11506396588753279,0.2929470077680576,0.19960079840319644,0.2997002997003111,0.08481965458219484,0.007037854422729247,0.8431107900070146,25,245,2,0,1,1,0,0,0
2026-05-25T09:30:00+08:00,100.45,100.45,40076.67,7374000,0.2158006409219154,,,,,,0.2158006409219154,3.0877457446140317,0.03794488561772125,0.13520129665010017,0.04980079681274617,0.249500998003992,0.012028393997281655,0.11466179641311286,0.843164699136308,30,240,2,0,1,1,0,0,0
2026-05-25T09:35:00+08:00,100.75,100.75,40250.51,4660000,0.08101618361589102,,,,,,0.08101618361589102,1.720287206748251,-0.13478445730602437,0.018224394199229665,0.2986560477849648,0.5489021956087796,0.43376857408563085,0.5310469657616887,0.8383095878900934,35,235,2,0,1,1,0,0,0
2026-05-25T09:40:00+08:00,100.75,100.75,40214.57,3872000,0.17090431865718814,,,,,,0.17090431865718814,1.3268453156055102,0.08988813504129711,-0.00695143664700601,0,0.34860557768923733,-0.08929079407938514,0.3561602471560489,0.8359723351813411,40,230,2,0,0,1,0,0,0
2026-05-25T09:45:00+08:00,100.8,100.8,40192.71,4903000,0.2755775137602092,,,,,,0.2755775137602092,1.5941604890102745,0.10467319510302109,0.05977687283829383,0.049627791563272614,0.3484320557491232,-0.054358407910368264,0.2895450145932805,0.8339794428294375,45,225,3,0,1,1,0,0,1
2026-05-25T09:50:00+08:00,100.75,100.75,40164.17,4015000,0.29695779684531304,,,,,,0.29695779684531304,1.2190678609382117,0.021380283085103813,0.215941613229422,-0.04960317460317178,0,-0.0710079016816753,-0.21450659879838485,0.14837224975749969,50,220,3,0,0,1,0,0,1
2026-05-25T09:55:00+08:00,100.75,100.75,40200.06,2810000,0.2071947148577813,,,,,,0.2071947148577813,0.8148234065997796,-0.08976308198753175,0.036290396200593156,0,0,0.08935825139670363,-0.03608145008140591,0.128863524278873,55,215,3,0,0,1,0,0,1
2026-05-25T10:00:00+08:00,100.8,100.8,40218.4,2693000,0.21132525473931385,,,,,,0.21132525473931385,0.7674551154174979,0.004130539881532558,-0.06425225902089537,0.049627791563272614,0,0.04562182245500077,0.06391706356700588,0.10010813199212848,60,210,4,0,0,1,0,0,0
2026-05-25T10:05:00+08:00,100.95,100.95,40264.8,2542000,0.24527602085183908,,,,,,0.24527602085183908,0.7048775753542412,0.03395076611252523,-0.051681775993473955,0.14880952380952947,0.19851116625310455,0.11537007936666167,0.250546693732261,0.10262430025451091,65,205,4,0,0,1,0,0,0
2026-05-25T10:10:00+08:00,100.8,100.8,40272.73,2349000,0.07544260652580492,,,,,,0.07544260652580492,0.646350691339341,-0.16983341432603416,-0.13175210833197637,-0.14858841010401752,0.049627791563272614,0.019694621604975787,0.1807708744713454,0.1213972674506599,70,200,4,0,0,1,0,0,0
2026-05-25T10:15:00+08:00,100.7,100.7,40220.42,2012000,0.10627311136750195,,,,,,0.10627311136750195,0.5413550018834419,0.030830504841697026,-0.1050521433718119,-0.09920634920634357,-0.09920634920634357,-0.12988938172307898,0.005022576731040515,0.12007457536385667,75,195,4,0,0,1,0,0,0
2026-05-25T10:20:00+08:00,100.6,100.6,40173.34,1299000,0.1240230667860841,,,,,,0.1240230667860841,0.343718991863465,0.017749955418582153,-0.12125295406575498,-0.09930486593843944,-0.34670629024270283,-0.11705496859555854,-0.2271462915499553,0.125800373861105,80,190,4,0,0,1,0,0,0
2026-05-25T10:25:00+08:00,100.55,100.55,40163.25,2643000,0.09925877303445413,,,,,,0.09925877303445413,0.6968925920554772,-0.024764293751629973,0.023816166508649206,-0.0497017892644107,-0.248015873015873,-0.025116159124425573,-0.27184648271920775,0.08357563596772344,85,185,4,0,0,1,0,0,0
2026-05-25T10:30:00+08:00,100.55,100.55,40120.27,1405000,0.20675437804488778,,,,,,0.20675437804488778,0.3649398044130443,0.10749560501043365,0.10048126667738583,0,-0.1489572989076521,-0.10701325216461119,-0.24900286968659566,0.08357563596772292,90,180,4,0,0,1,0,0,0
2026-05-25T10:35:00+08:00,100.5,100.5,40074.42,1170000,0.2714280283410251,,,,,,0.2714280283410251,0.3026305579265927,0.06467365029613731,0.14740496155494098,-0.04972650422675003,-0.0994035785288214,-0.11428138444730943,-0.24623294951327984,0.08057938525217746,95,175,4,0,0,1,0,0,0
2026-05-25T10:40:00+08:00,100.45,100.45,40084.52,1233000,0.19616731148190414,,,,,,0.19616731148190414,0.3189054275996741,-0.07526071685912095,0.09690853844745001,-0.04975124378109169,-0.09945300845350007,0.025203109614558475,-0.19602497307863084,0.0805830419853941,100,170,4,0,0,1,0,0,0
2026-05-25T10:45:00+08:00,100.5,100.5,40079.38,1721000,0.2590227654082281,,,,,,0.2590227654082281,0.48663245253142184,0.06285545392632397,0.05226838736334033,0.049776007964158445,-0.04972650422675003,-0.012822905201308183,-0.10191855638060118,0.08374438969823784,105,165,4,0,0,1,0,0,0
2026-05-25T10:50:00+08:00,100.4,100.4,40117.41,1014000,0.0639074127198404,,,,,,0.0639074127198404,0.31687004890548587,-0.1951153526883877,-0.20752061562118468,-0.09950248756218338,-0.09950248756218338,0.09488669734912594,0.10727541409209476,0.08242951280452691,110,160,4,0,0,1,0,0,0
2026-05-25T10:55:00+08:00,100.45,100.45,40135.95,594000,0.06753774038636612,,,,,,0.06753774038636612,0.1940257067729344,0.0036303276665257123,-0.12862957109553802,0.04980079681274617,0,0.04621434933110985,0.12830389387224866,0.06279859997496075,115,155,4,0,0,1,0,0,0
2026-05-25T11:00:00+08:00,100.5,100.5,40192.8,1164000,-0.024647581736561897,,,,,,-0.024647581736561897,0.400433458898808,-0.09218532212292802,-0.28367034714479,0.049776007964158445,0,0.14164358885240244,0.2829884095013584,0.059654681107660805,120,150,4,0,0,1,0,0,0
2026-05-25T11:05:00+08:00,100.5,100.5,40148.31,695000,0.08662462549737021,,,,,,0.08662462549737021,0.2463359739131976,0.11127220723393211,0.022717212777529805,0,0.09960159362549234,-0.11069146712845393,0.07702391555186185,0.0553807298362002,125,145,4,0,0,1,0,0,0
2026-05-25T11:10:00+08:00,100.5,100.5,40132.69,1768000,0.12569119949137547,,,,,,0.12569119949137547,0.7048317652686972,0.03906657399400526,0.05815345910500935,0,0.049776007964158445,-0.038905747215749166,-0.008122394013334085,0.0487521450101391,130,140,4,0,0,1,0,0,0
2026-05-25T11:15:00+08:00,100.45,100.45,40134.68,2431000,0.07071408795181278,,,,,,0.07071408795181278,1.0910641353619677,-0.054977111539562695,0.09536166968837467,-0.04975124378109169,-0.04975124378109169,0.004958551245874529,-0.14460301347505677,0.048756181282343915,135,135,4,0,0,1,0,0,0
2026-05-25T11:20:00+08:00,100.45,100.45,40183.97,485000,-0.05256321244288187,,,,,,-0.05256321244288187,0.22913566248553138,-0.12327730039469464,-0.13918783794025208,0,-0.04975124378109169,0.12281149370071189,0.0888206751417519,0.04875618128234392,140,130,4,0,0,1,0,0,0
2026-05-25T11:25:00+08:00,100.4,100.4,40129.67,600000,0.033244403938377964,,,,,,0.033244403938377964,0.30811893390848866,0.08580761638125983,-0.09244679555299751,-0.049776007964158445,-0.09950248756218338,-0.13512851019947233,-0.007525037569133976,0.04876022324647175,145,125,4,0,0,1,0,0,0
2026-05-25T11:30:00+08:00,100.4,100.4,40136.56,1552000,0.016012093130519156,,,,,,0.016012093130519156,0.8959963051698756,-0.01723231080785881,-0.05470199482129362,0,-0.049776007964158445,0.017169341287878566,0.0046842282036318236,0.0469491468029488,150,120,4,0,0,1,0,0,0
2026-05-25T11:35:00+08:00,100.45,100.45,40094.03,1460000,0.1723822206571166,,,,,,0.1723822206571166,0.9073958980733374,0.15637012752659746,0.22494543309999848,0.04980079681274617,0,-0.10596324149353817,-0.22382059313702038,0.0469520377352233,155,115,4,0,0,1,0,0,0
2026-05-25T11:40:00+08:00,100.4,100.4,40133.2,694000,0.02441565834306203,,,,,,0.02441565834306203,0.45021083360363284,-0.14796656231405458,-0.008828745595315934,-0.049776007964158445,0,0.09769534267320659,0.008796483997996585,0.03855953492718355,160,110,4,0,0,1,0,0,0
2026-05-25T11:45:00+08:00,100.4,100.4,40076.4,1996000,0.1664759274122037,,,,,,0.1664759274122037,1.3846207207519683,0.14206026906914168,0.15046383428168456,0,0,-0.14152870939769477,-0.14988828140726615,0.0348439184011766,165,105,4,0,0,1,0,0,0
2026-05-25T11:50:00+08:00,100.4,100.4,40132.23,603000,0.026841687585953067,,,,,,0.026841687585953067,0.4263744033940251,-0.13963423982625064,-0.14554053307116355,0,-0.049776007964158445,0.13930891996287526,0.09527602987278747,0.029867262255512866,170,100,4,0,0,1,0,0,0
2026-05-25T11:55:00+08:00,100.45,100.45,40136.01,1157000,0.06738767672184409,,,,,,0.06738767672184409,0.8719243377670598,0.040545989135891025,0.04297201837878206,0.04980079681274617,0.04980079681274617,0.009418863591678896,0.007001684390990371,0.034847813935279665,175,95,4,0,0,1,0,0,0
2026-05-25T12:00:00+08:00,100.55,100.55,40140.79,2253000,0.1554326047825711,,,,,,0.1554326047825711,1.7543996262264445,0.088044928060727,-0.011043322629632618,0.09955201592831689,0.1494023904382385,0.01190950470661841,0.16066812388338128,0.046960435538079694,180,90,4,0,1,1,0,0,0
2026-05-25T12:05:00+08:00,100.7,100.7,40190.68,2841000,0.18065466774278904,,,,,,0.18065466774278904,2.1330430212478415,0.02522206296021795,0.15381298015683598,0.14917951268026425,0.29880478087649115,0.12428753893483266,0.1456435388713687,0.05990948811123844,185,85,4,0,1,1,0,0,0
2026-05-25T12:10:00+08:00,100.65,100.65,40192.58,1205000,0.12590265169998216,,,,,,0.12590265169998216,0.8980473990162469,-0.054752016042806884,0.05851497497813807,-0.04965243296921267,0.1991040318566479,0.004727464178265845,0.1409457492162268,0.06370307118833657,190,80,4,0,0,1,0,0,0
2026-05-25T12:15:00+08:00,100.7,100.7,40192.01,1236000,0.17732825651282036,,,,,,0.17732825651282036,0.9280672773689743,0.0514256048128382,0.021895651730249266,0.0496770988574239,0.14917951268026425,-0.001418172209894734,0.1276008768138374,0.05968340714180341,195,75,4,0,0,1,0,0,0
2026-05-25T12:20:00+08:00,100.65,100.65,40241.94,806000,0.0024502770300268706,,,,,,0.0024502770300268706,0.6037000973709834,-0.1748779794827935,-0.17820439071276217,-0.04965243296921267,-0.04965243296921267,0.12422867132049452,0.1275420072514375,0.06387877655008317,200,70,4,0,0,1,0,0,0
2026-05-25T12:25:00+08:00,100.65,100.65,40242.38,680000,0.001349810156968334,,,,,,0.001349810156968334,0.5176022835394862,-0.0011004668730585365,-0.12455284154301383,0,0,0.0010933866508300851,0.12390346675927655,0.06368376999194426,205,65,4,0,0,1,0,0,0
2026-05-25T12:30:00+08:00,100.65,100.65,40238.64,1147000,0.010703778578065926,,,,,,0.010703778578065926,0.9090909090909091,0.009353968421097592,-0.16662447793475443,0,-0.04965243296921267,-0.009293684916244922,0.11601808419135388,0.059873570693798416,210,60,4,0,0,1,0,0,0
2026-05-25T12:35:00+08:00,100.65,100.65,40194.43,647000,0.12127568871093763,,,,,,0.12127568871093763,0.510111562265936,0.11057191013287171,0.11882541168091076,0,0,-0.10986951845290778,-0.11806090859437203,0.059873570693798416,215,55,4,0,0,1,0,0,0
2026-05-25T12:40:00+08:00,100.65,100.65,40264.97,973000,-0.055149159530931136,,,,,,-0.055149159530931136,0.7655389457120377,-0.17642484824186877,-0.05649896968789947,0,0,0.17549695318480912,0.056134850871155696,0.059873570693798416,220,50,4,0,0,1,0,0,0
2026-05-25T12:45:00+08:00,100.65,100.65,40208.4,825000,0.08633586549093364,,,,,,0.08633586549093364,0.6540092750406279,0.14148502502186477,0.07563208691286771,0,0,-0.1404943304316375,-0.0751516452842292,0.05966526832578939,225,45,5,0,0,1,0,0,1
2026-05-25T12:50:00+08:00,100.6,100.6,40257.32,952000,-0.08601604230595616,,,,,,-0.08601604230595616,0.750818249930991,-0.1723519077968898,-0.2072917310168938,-0.049677098857438026,-0.049677098857438026,0.12166611951731045,0.1564644653500483,0.056455412022289965,230,40,5,0,0,1,0,0,1
2026-05-25T12:55:00+08:00,100.7,100.7,40269.95,2087000,-0.01760444368522629,,,,,,-0.01760444368522629,1.7006885873772561,0.06841159862072987,0.037544715845704846,0.09940357852883552,0.0496770988574239,0.03137317635649214,0.012368070806946895,0.044438077086241146,235,35,5,0,1,1,0,0,1
2026-05-25T13:00:00+08:00,100.7,100.7,40209.95,978000,0.13245922082444195,,,,,,0.13245922082444195,0.8082978635480805,0.15006366450966824,0.04612335533350831,0,0.0496770988574239,-0.14899447354665205,0.003854915888211504,0.04127292838827064,240,30,6,0,0,0,0,0,0
2026-05-25T13:05:00+08:00,100.7,100.7,40266.09,1560000,-0.007950347935102742,,,,,,-0.007950347935102742,1.2635671472541714,-0.1404095687595447,0.07806569437085342,0,0.09940357852883552,0.13961718430388353,0.021784858008423804,0.03848928308854404,245,25,6,0,0,0,0,0,0
2026-05-25T13:10:00+08:00,100.7,100.7,40217.76,3032000,0.11292593382742111,,,,,,0.11292593382742111,2.363948230157493,0.12087628176252385,0.1305303775126474,0,0,-0.1200265533603945,-0.12960035957331723,0.03478737313621005,250,20,6,0,1,0,0,0,0
2026-05-25T13:15:00+08:00,100.75,100.75,40278.23,1671000,0.011686770612421404,,,,,,0.011686770612421404,1.2317558602388323,-0.1012391632149997,-0.12077245021202054,0.04965243296921267,0.04965243296921267,0.15035645943483963,0.16980871649928966,0.03718418057081429,255,15,6,0,0,0,0,0,0
2026-05-25T13:20:00+08:00,100.75,100.75,40209.7,1670000,0.18308448609322947,,,,,,0.18308448609322947,1.221519218812859,0.17139771548080807,0.1910348340283322,0,0.04965243296921267,-0.170141537997092,-0.14004339631684978,0.037184180570814296,260,10,7,0,0,0,1,0,0
2026-05-26T09:00:00+08:00,101.55,101.55,40632.26,6813000,0,,,,,,0,4.8116105794696145,-0.18308448609322947,-0.11292593382742111,0.7940446650124042,0.8440913604766577,1.0508907054765517,1.0306392001941431,0.23780256743757464,0,270,1,0,1,1,0,0,1
2026-05-26T09:05:00+08:00,101.05,101.05,40500.31,3926000,-0.16762632536937733,,,,,,-0.16762632536937733,2.3696281989377113,-0.16762632536937733,-0.17931309598179873,-0.4923682914820286,0.2977667493796498,-0.32474196611265127,0.5513648439864276,0.29523942485887894,5,265,2,0,1,1,0,0,0
2026-05-26T09:10:00+08:00,101.1,101.1,40453.18,4821000,-0.0023979171163049373,,,,,,-0.0023979171163049373,2.644614498477742,0.1652284082530724,-0.1854824032095344,0.04948045522018521,0.3473945409429224,-0.11636947964101359,0.6055255323964198,0.2949402963632289,10,260,2,0,1,1,0,0,0
2026-05-26T09:15:00+08:00,101.25,101.25,40529.23,2313000,-0.04185398156913117,,,,,,-0.04185398156913117,1.1529546644069486,-0.039456064452826234,-0.04185398156913117,0.14836795252226082,-0.2954209748892143,0.18799510940796968,-0.25356699332008314,0.29456333110640387,15,255,2,0,0,1,0,0,0
2026-05-26T09:20:00+08:00,101.25,101.25,40463.06,1156000,0.12099691572283716,,,,,,0.12099691572283716,0.5753676928054152,0.16285089729196833,0.2886232410922145,0,0.19792182088075494,-0.16326488314731252,-0.09197460463882869,0.29490687209889427,20,250,2,0,0,1,0,0,0
